Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
DE1 7 CCGT,18,1541.1,2.871732260673233e-5,3.633591853550506e-8,1541.0999713190133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 7 OCGT,18,336.215,3.8061102820124045e-5,5.703869409660101e-6,336.21496764276657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 7 biomass,18,47.5934,4.379688447345468e-6,0.0,47.593395620311554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 7 coal,18,974.9062761183228,974.9057934615282,0.0,0.0004826567946425442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 7 oil,18,0.5,0.4960974532830496,0.0,0.0039025467169504294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 7 onwind,18,1412.84135,7.598530420848797e-8,9.944866967118203e-8,1412.8413500234633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 7 ror,18,10.042,8.666400871234707e-9,0.0,10.041999991333599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 7 solar,18,1766.6024612899992,6.666058396952114e-8,9081.752114849935,10848.354576073272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 8 CCGT,19,3017.819,3017.7750701142168,1.411115011770283e-7,0.04393002689440095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 8 OCGT,19,1017.479,1017.353856732043,7.521687671558317e-7,0.12514402012575587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 8 coal,19,3403.3285131377847,3403.3280216830453,0.0,0.0004914547395706848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 8 lignite,19,12113.19157684682,12113.191158207817,0.0,0.00041863900435146206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 8 oil,19,248.1,248.09553449000092,0.0,0.0044655099990797975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 8 onwind,19,1838.36194,4.2566185001938165e-8,3468.00500713933,5306.366947096763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 8 ror,19,33.997,6.9243189979048496e-9,0.0,33.996999993075676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 8 solar,19,1829.3469280318964,6.954323634882045e-8,2.243715255042368e-6,1829.3469302060682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 9 CCGT,20,162.5,162.49215834458388,5.805477068356071e-8,0.007841713470901901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 9 OCGT,20,633.4,633.3803424196535,1.3980453699578076e-6,0.019658978391845494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 9 biomass,20,44.6,4.361288098116945e-6,0.0,44.5999956387119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 9 coal,20,850.9478109078099,850.9473331887498,0.0,0.0004777190600879777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 9 nuclear,20,1360.0,2.9500837976675318e-6,0.0,1359.9999970499164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 9 onwind,20,2974.4663,5.224486565898484e-8,2.338779316147766e-7,2974.466300181633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 9 ror,20,0.913,7.299164036985007e-9,0.0,0.9129999927008361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE1 9 solar,20,2007.6197149999994,9.579514131158787e-8,2.402158537110096e-6,2007.6197173063629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES1 0 CCGT,21,46.0,45.99379566450502,3.69470442188217e-6,0.006208030199399139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES1 0 coal,21,3080.0147331078406,3080.0142457802176,0.0,0.0004873276227002066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
