Region,Resource,Zone,Cluster,AnnualSum
GB0 3,GB0 3 offwind-ac,56,0,2.6251974e7
GB0 3,GB0 3 offwind-dc,56,0,3.060281e7
GB0 3,GB0 3 onwind,56,0,1.6292966e7
GB0 3,GB0 3 ror,56,0,2.1490565e6
GB0 3,GB0 3 solar,56,0,3.6913644e7
GB0 4,GB0 4 CCGT,57,0,2.1908698e8
GB0 4,GB0 4 coal,57,0,0.7414221
GB0 4,GB0 4 nuclear,57,0,1.1357594e9
GB0 4,GB0 4 offwind-ac,57,0,2.335187e8
GB0 4,GB0 4 onwind,57,0,2.8477698e7
GB0 4,GB0 4 ror,57,0,1.5610462e7
GB0 4,GB0 4 solar,57,0,1.7534194e7
GB0 5,GB0 5 CCGT,58,0,6.083871e7
GB0 5,GB0 5 biomass,58,0,2.9249516e7
GB0 5,GB0 5 nuclear,58,0,5.1259994e8
GB0 5,GB0 5 offwind-ac,58,0,1.644805e7
GB0 5,GB0 5 offwind-dc,58,0,1.6077654
GB0 5,GB0 5 onwind,58,0,3.5337088e8
GB0 5,GB0 5 ror,58,0,5.7840812e7
GB0 5,GB0 5 solar,58,0,3.4327818e6
GB0 6,GB0 6 CCGT,59,0,2.838814e8
GB0 6,GB0 6 OCGT,59,0,277.1496
GB0 6,GB0 6 coal,59,0,0.7393918
GB0 6,GB0 6 nuclear,59,0,4.9171702e8
GB0 6,GB0 6 offwind-ac,59,0,1.6154733
GB0 6,GB0 6 onwind,59,0,4.345047e9
GB0 6,GB0 6 ror,59,0,7.3461565e6
GB0 6,GB0 6 solar,59,0,5.628564e7
GB0 7,GB0 7 CCGT,60,0,4.5633763e8
GB0 7,GB0 7 biomass,60,0,2.5399716e7
GB0 7,GB0 7 nuclear,60,0,1.1456995e9
GB0 7,GB0 7 offwind-ac,60,0,2.6665443e8
GB0 7,GB0 7 offwind-dc,60,0,2.0751576e8
GB0 7,GB0 7 onwind,60,0,1.0646949e8
GB0 7,GB0 7 solar,60,0,6.755826e7
GB0 8,GB0 8 CCGT,61,0,1.158343e8
GB0 8,GB0 8 OCGT,61,0,3.9232932e7
GB0 8,GB0 8 offwind-ac,61,0,2.0163994
GB0 8,GB0 8 offwind-dc,61,0,3.377213
GB0 8,GB0 8 oil,61,0,2.2291548e6
GB0 8,GB0 8 onwind,61,0,1.6091954e8
GB0 8,GB0 8 solar,61,0,1.05911704e8
GB0 9,GB0 9 CCGT,62,0,1.2874001e7
GB0 9,GB0 9 biomass,62,0,2.912944e7
GB0 9,GB0 9 coal,62,0,0.81920344
GB0 9,GB0 9 nuclear,62,0,5.6211315e8
GB0 9,GB0 9 offwind-ac,62,0,1.0147986e7
